gsea0,geometry,Gi_gsea0,Gi_sum
0.0,POINT (0.4851594243187863 0.639024540493875),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3788657682752744 0.5641031596822003),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4724799432484853 0.4924961652795488),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2763732576959823 0.724758073430036),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3794066082138779 0.7396961172136695),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.5125782485928216 0.5827410762947174),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3804861539445405 0.701145083322679),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.489995173686322 0.5887313002180931),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.5004189066420857 0.630754569419812),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4212400673934778 0.689601411792736),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4752022498508022 0.6683747786433498),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3836253500327101 0.6601477812973107),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4885963945347077 0.6412894829727515),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.506688312830212 0.6227510892646926),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4386140201395843 0.612410992887791),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4045931649098266 0.6198987111971719),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.5159921371994675 0.5967731486172879),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4945516422412301 0.5927800349876501),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4736680706495585 0.5757594043127088),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.5096608963842174 0.5601004372107921),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4890090539272645 0.5794880452273619),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4000580413738229 0.5300817747495697),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4862084779569774 0.5638359748030796),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.412897785426466 0.5837930357227061),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.5084904835518631 0.5795112863008925),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4433686602391194 0.6077468798277921),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.5137737893269287 0.6091659163862649),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4850940463573618 0.5926348912618832),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4249979345985308 0.6043872126444405),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4695122685646923 0.6152628856362051),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4202244097326289 0.6021649762829435),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.5117641480096288 0.6228428530370254),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4101343027219393 0.6106516246266478),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3419626930971061 0.5300436220827295),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3306485505437208 0.5162366465485433),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4178407041783658 0.5837924330513252),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4137076635953088 0.6067062575121669),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2839623672029971 0.5954407164643789),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4964946012862361 0.5843438442186129),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.384598939831346 0.5434110617078881),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4693016663295823 0.5407234558358149),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4502889856147981 0.5616891429852678),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4673977730902686 0.5687512158315112),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4336713639238575 0.5594966307923062),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3648286785416414 0.582117449676814),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4394513156395272 0.5942016110354554),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3890029650795126 0.5886045184359926),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4715113238457876 0.6049198073149665),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4574463389677615 0.6016066449160598),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4413592873028121 0.5991087892402853),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4052752002047666 0.6013058324803676),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4717076140278516 0.6213905532632606),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4707559535201045 0.6468879929496979),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4441559170216854 0.635562963749411),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4174479662375779 0.6310412447509578),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3081454237785479 0.6202406577555084),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3900943260836388 0.6378793403939832),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3982531182435373 0.6377978106230242),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4205210466338426 0.6469608272499544),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3306557303548273 0.6457519072381399),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4384351746868495 0.6466686200763947),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3553454323204109 0.6733225998150507),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3967591736339511 0.6751090945566953),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2837984348906111 0.6971693509575068),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2078826880827377 0.5612207705411935),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1591894559098348 0.8011735570762357),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2959903511160367 0.7913640015043714),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2419118693093303 0.7721366520517879),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.217921543404575 0.7764863279884008),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2988566596561559 0.7756503665205695),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.230241583322075 0.8347242984758472),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4835799740796392 0.4950555659199924),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4849478303672964 0.5050865601726761),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4440064998009493 0.4745954712410387),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3608689608897003 0.6413763350483632),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.496473784679892 0.5268046114266489),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4616769048333139 0.6269535012186049),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4512472219311342 0.5681307272120251),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3605341774532355 0.5733237504604656),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4552140586570265 0.666837956685223),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4109935840613794 0.6684683844367468),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3865659588784401 0.6945991014562493),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4186998431414872 0.6770063061210035),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3889156724255349 0.6821994433497771),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4362172525740204 0.6842660300687922),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4089027055772379 0.6879132198279624),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3786395188879789 0.6865713525791126),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4994701052064809 0.5387360122602748),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3354157450478255 0.6022339506673972),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3521240210781557 0.616091666724825),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3269018559633905 0.6128552355425375),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2533643125040661 0.6555850219647319),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2584477340908174 0.6747766712096346),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2357225875488814 0.6773520171928551),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2945842651528388 0.6950842022440863),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.207349744419927 0.6878895130013846),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.233436146890324 0.6926959766170415),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2627046604574489 0.7039795440961423),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3104300712263588 0.7038932279080161),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3461246560503461 0.7059476310777769),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.300189006537197 0.7167351962465899),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4654186343249318 0.4796403569632145),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2906180033704196 0.6780553632485576),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4417941782771234 0.4828077512757728),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3343409563726336 0.5232182439155345),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3261178678754582 0.5380156309794313),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3524190725810983 0.53459760772086),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3183252451426941 0.5288740761559398),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3435676820388177 0.5684638707130861),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3182994471720753 0.556870425187935),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3765871971145129 0.5802120668002124),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3118944927839009 0.575161522323375),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3957704585769514 0.6135627448811722),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3870170323760902 0.6290596910419668),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3779621215950516 0.618856915236444),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4724035458455959 0.4964066844071705),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4230283269545549 0.6164859896936052),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2417137705644302 0.6470117878693494),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2599943102760895 0.6395698097132708),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2566181180581473 0.6026727632466059),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3557023335281536 0.6369057294570335),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3140445436079345 0.6193837657831038),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3039126554581274 0.6305548470415975),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3218798305264445 0.6690474275699806),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.310276164936384 0.6416157769107357),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3089226921633519 0.6471936749983603),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3067022101038946 0.6404671483743954),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.303617149201404 0.6185597490173471),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2997603719017987 0.6063056911123186),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2962418496048778 0.6321396350101057),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.203376843443692 0.6391600825300207),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2974035199097635 0.5724058639396848),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2922365062922309 0.538533318596041),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.30264239656221 0.5264768459374519),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2854786126315347 0.5552591021126697),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2199284342583525 0.553049781195531),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1984108346178452 0.5529233971205152),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1782032044562184 0.5691713714697544),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.1658039351821732 0.5692992940009363),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2498319566622122 0.5903135421521036),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.1848581278244798 0.5920574030390161),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2145784908272598 0.6277719304478772),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.266479282905793 0.6299738372108229),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2893613536716243 0.5522357096126971),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2079188147152907 0.5518193979327879),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3432021648663187 0.5747373940506785),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2025622820735348 0.6716313221541382),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2361006579691851 0.5590529492272815),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.160327020920433 0.5703198770847536),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1366627817512569 0.5807718685990855),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2639814640900701 0.6192901272910067),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2483693722328789 0.6133056478679938),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2548484868199997 0.6247352205333082),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.255776519817377 0.6182848187063444),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2401061768618596 0.61509922276062),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3697584755229663 0.6965650415162445),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2268930655017614 0.5721450865775749),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4637834035418798 0.5491181119573966),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4237273498173079 0.7145588732082523),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4467778978194275 0.4893643642118836),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.402411307237511 0.4877540814729595),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4331111215545512 0.5061149195804865),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3992868815891492 0.4897551953089376),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3110405095168022 0.5141605462689122),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2933733102314097 0.5243118260618006),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2789792441009328 0.5406011169887626),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2951365340802122 0.5519267471204179),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2922588898431545 0.5881783701030664),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2220194763247405 0.5888504936147894),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4162929583774627 0.6668999742793159),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2726530948088318 0.5484172945926981),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4280843352422811 0.5119221839236815),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3163695479908693 0.5252686939496044),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4366908272620232 0.580445262112782),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3365856539487991 0.544064774485639),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4289487368124186 0.6651289133851861),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3868681865373987 0.5424055882260025),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3238761569977577 0.5126536097236774),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4613008682951441 0.5298042835638914),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4228589544222295 0.546152916840552),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3701450019130686 0.5131574583136919),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2396592627994525 0.6409534724464597),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2753561498942843 0.5813954885685133),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4356162442907989 0.5439454443467836),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2805010459909594 0.5428065676562465),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4136841004853238 0.5602763259418386),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4550228816523233 0.5896289304023925),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.1365488565121561 0.5907673055729817),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3309621327056606 0.5947495209380147),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4327227501232596 0.6052573859375214),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3752771197680557 0.5768424298484789),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4816193871592604 0.6040558920460333),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3520520814720781 0.5378970349820287),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2870266719330514 0.5198384607197689),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3684467507098143 0.5355706586740446),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4528455798873871 0.5732011903235554),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2837818834355912 0.6067420548899698),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2691900134242825 0.6303291866637454),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4439046934421795 0.669920393689035),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4499356206560311 0.679820916208878),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4315843830431751 0.7049400227963716),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4079650148891705 0.4874330206653009),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4432898422573639 0.4954864579033705),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3702312433650536 0.5105621246414676),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2964655457728524 0.7336126317893115),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3899155192609727 0.4962594350256193),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4796982796013527 0.5578310877454686),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.394585942869138 0.5063168993894123),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4456852338112209 0.5283254146389851),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4299054876444887 0.5474077424968482),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1707546006213027 0.6539240852821813),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2228925304772585 0.6093666114060573),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1861741170785229 0.6016300821506516),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2201828793862165 0.6155410673006245),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.1869600159768938 0.6084861973697843),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2295532551763369 0.6848419568136562),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2209784211406022 0.6253844234418534),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4682802986251477 0.5447843433336281),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.0783026022105348 0.5945388327522521),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4233855894401239 0.6808645574704975),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4700242815854169 0.6828225383272275),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4768648184611502 0.6714269146760955),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3847635934930791 0.6710804202932082),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2644132884230655 0.6384232693677833),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2538283612348034 0.6500211294399945),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2953190634916289 0.6936931057779203),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2704873935086131 0.6774188385602047),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2812297233499365 0.7325152701712814),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2965441560733192 0.7083867105581261),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2700375968643725 0.7159196822925695),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3034500489420241 0.7491447406760237),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2848640777096529 0.7463313037041627),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2922216716745682 0.7513128188873993),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2749580499165114 0.6110017695662037),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3156089377843233 0.773188448476712),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3463084420911253 0.7573930008760614),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3483020152046235 0.7482243533491738),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3401087733078003 0.7336827298495004),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2812635078459123 0.7280885025742703),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3730545535651979 0.7031042744067706),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3854320700942999 0.6867360585001029),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3648255511899398 0.6765807702570742),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3358277405692744 0.7032468217333108),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3582734115450231 0.668570739924664),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3693027341179038 0.6612351483150987),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2979418074093015 0.7592240587152093),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2322943595645046 0.5505385439387946),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2818850387991955 0.6750288636643441),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.46248721061683 0.5382326043473129),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2194539386872279 0.5787695746071919),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.301559362520198 0.627438476856488),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2415440034285099 0.5682090920462205),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2370816562013109 0.5750752907619765),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2450728743651211 0.5827164472650976),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2771587915934063 0.5551849223865823),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.215443795907595 0.5501665692931259),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2415788950863149 0.7793052425702172),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2567953181488707 0.5289104124742258),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.251096139752422 0.5502475184877267),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2220915863716432 0.6049775639341927),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2757669306823435 0.5586709081757414),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3122651356186213 0.6276277841755933),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2931819177315072 0.5443658626557458),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2731790829018499 0.5398145036951262),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2355480706978594 0.7705541691268181),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1992231689437757 0.6821250721028571),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4203004630389239 0.5243708376000229),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2708391114616242 0.79823702875881),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4100563400581014 0.5238129006133597),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.4821156359106342 0.5392521785477373),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2509791234082137 0.5322093442489046),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2604652508090428 0.5268076011407756),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2267084723898387 0.6208258700035938),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2353430845204701 0.6372260625651789),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2408084081830073 0.6497950275370267),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.269833473417125 0.794834831015366),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2620844922180417 0.7821200070056029),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2313973990539719 0.754084888290173),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.253439929565236 0.7654758860243944),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1418659225900642 0.7297426599412347),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1688355612271044 0.7236687738908963),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1480761221567143 0.7017850089416823),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4775506979478367 0.4966321468684045),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2458018146092201 0.7772098719909508),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2712694400131882 0.8122438037454884),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4825583912779128 0.4921332498111588),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4383438484939692 0.5019595184960205),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.4236822146532081 0.4983236007348446),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1740758990931966 0.7274255689553737),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.260297480706784 0.8185239653211274),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3902050728276789 0.5241215288676871),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2429010645691503 0.7947798750457935),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2502819680893457 0.7418843802433913),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.2399523083294373 0.730052224325987),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.242604185666561 0.6965911014128564),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2247528018997339 0.7755767408077716),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2460837032031979 0.6649449434204859),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2678757424533949 0.7908913192952362),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.3980379343681125 0.5366349494692992),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2260148945962487 0.5502165261922726),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2753789128695632 0.7785959457672015),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.3367876165139284 0.5753004358651844),-0.02908372029919353,-0.02908372029919353
0.0,POINT (0.1706919241722115 0.755119424296546),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.2391642732334847 0.6786639073436599),-0.02908372029919354,-0.02908372029919354
0.0,POINT (0.1945849383041426 0.5877320835785552),-0.02908372029919354,-0.02908372029919354
